"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"310M100US42620","Searcy, AR Micro Area","29089","969","9.0","2.4","8.7","2.3","16.0","3.6","12.8","3.2","12.5","3.5","15.5","3.3","2.8","10.1","2.8","2.6","1.3","1.5","1.1","38853","5452","52930","4062","31.6","(X)","(X)","(X)","(X)","(X)","21424","1353","7.1","2.8","7.1","2.5","12.3","4.0","11.6","3.2","11.8","3.6","18.7","4.3","14.0","3.9","11.7","3.2","3.6","1.8","2.0","1.5","50048","8849","60603","5128","(X)","(X)","30.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56561","5921","11.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7665","1068","16.5","5.6","15.9","5.8","23.4","7.7","15.2","6.9","7.5","8.4","5.1","4.5","4.5","1.7","2.0","0.0","1.8","0.0","1.8","22275","4193","28384","4045","(X)","(X)","(X)","(X)","34.0","(X)","14.4"
"310M100US42660","Seattle-Tacoma-Bellevue, WA Metro Area","1375184","6898","5.8","0.3","3.4","0.2","7.9","0.3","8.1","0.4","12.3","0.4","18.5","0.5","0.4","16.8","0.5","6.9","0.3","6.6","0.3","65677","759","86400","933","24.1","(X)","(X)","(X)","(X)","(X)","849101","9355","3.6","0.4","2.1","0.2","5.5","0.4","6.3","0.4","10.4","0.5","18.2","0.6","14.9","0.5","21.0","0.7","9.2","0.4","8.9","0.4","80844","812","102061","1305","(X)","(X)","23.9","(X)","(X)","(X)","654620","9750","1.2","0.2","1.2","0.2","3.5","0.4","4.8","0.4","8.7","0.6","17.5","0.6","16.1","0.6","24.8","0.8","11.2","0.5","11.1","0.5","94971","1397","13.6","116156","1493","(X)","(X)","(X)","(X)","(X)","(X)","526083","8839","10.5","0.7","6.0","0.5","12.3","0.7","11.2","0.7","0.8","19.3","0.8","10.7","0.7","9.3","0.6","2.8","0.4","2.5","0.4","44226","1319","57771","1494","(X)","(X)","(X)","(X)","22.4","(X)","15.6"
"310M100US42680","Sebastian-Vero Beach, FL Metro Area","58950","2239","8.7","2.0","5.4","1.6","18.7","2.5","10.7","2.2","15.1","2.6","16.3","2.4","1.7","8.1","1.7","2.8","1.0","4.9","1.4","40413","2951","70373","7091","25.7","(X)","(X)","(X)","(X)","(X)","33929","2332","3.6","2.2","4.5","2.0","11.2","2.8","11.4","3.1","14.6","3.1","18.9","3.1","12.0","2.5","12.1","2.8","4.6","1.7","7.1","2.2","56085","5934","89992","11712","(X)","(X)","23.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64736","5348","9.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25021","1929","16.1","3.8","6.6","2.5","29.4","4.9","10.0","3.1","3.4","11.6","3.5","5.9","2.8","2.5","1.3","0.4","0.6","1.9","1.2","24072","2619","43040","7261","(X)","(X)","(X)","(X)","28.5","(X)","15.5"
"310M100US42700","Sebring, FL Micro Area","39112","2029","11.8","2.6","7.9","2.0","15.0","2.5","15.7","3.1","16.0","2.6","17.0","3.1","1.9","6.2","1.9","0.7","0.5","0.8","0.5","34733","1992","45257","2899","36.1","(X)","(X)","(X)","(X)","(X)","24094","1849","5.6","2.4","4.3","2.1","10.8","3.0","18.0","3.9","18.6","3.6","20.2","3.8","12.6","3.1","8.0","2.9","0.8","0.6","1.2","0.8","42251","4271","54699","4405","(X)","(X)","36.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","44880","4783","8.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15018","1684","22.7","5.9","13.8","4.0","23.0","5.1","12.1","3.7","4.6","10.5","4.3","2.8","1.9","2.2","2.5","0.6","0.9","0.3","0.5","19179","2599","28586","3580","(X)","(X)","(X)","(X)","35.1","(X)","12.1"
"310M100US42860","Seneca, SC Micro Area","30688","1486","8.1","2.7","7.5","2.5","18.1","3.4","13.3","2.5","13.7","3.2","17.2","4.0","2.3","8.8","2.2","2.5","1.0","1.7","1.0","37383","6112","60250","10809","24.6","(X)","(X)","(X)","(X)","(X)","20997","1643","5.0","2.5","4.6","2.5","17.1","4.4","12.1","3.1","16.0","3.9","16.0","3.9","11.6","2.9","11.9","3.0","3.2","1.5","2.3","1.4","45604","4985","68611","14143","(X)","(X)","22.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","55685","6873","9.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9691","1447","15.5","7.2","13.8","6.1","21.0","7.1","15.3","5.2","4.6","19.1","7.9","3.4","2.4","2.0","1.9","0.8","1.0","0.4","0.6","24789","4076","40784","13952","(X)","(X)","(X)","(X)","28.0","(X)","8.8"
"310M100US43140","Shelby, NC Micro Area","36818","1275","12.8","3.0","10.2","2.1","16.8","2.9","9.7","2.2","13.1","2.5","19.6","2.9","2.0","6.9","1.9","0.8","0.6","1.1","1.0","35547","4847","45353","2692","31.6","(X)","(X)","(X)","(X)","(X)","23045","1269","11.1","3.5","3.8","1.6","12.4","2.8","8.8","3.0","16.3","3.4","23.9","3.6","13.2","3.2","8.4","2.5","0.9","0.8","1.2","1.2","47819","3137","53646","3357","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57527","5221","8.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13773","1443","16.4","4.8","20.8","5.3","24.6","5.8","11.3","4.0","2.9","12.2","4.8","2.8","2.1","3.2","2.7","0.5","0.8","0.9","1.6","19707","4172","30449","3919","(X)","(X)","(X)","(X)","26.3","(X)","7.3"
"310M100US42940","Sevierville, TN Micro Area","36334","2058","6.5","2.0","8.3","3.2","12.6","2.8","12.9","3.2","19.2","3.7","18.2","2.9","2.9","7.4","2.1","1.3","0.9","2.0","1.4","43292","2022","52766","3903","34.9","(X)","(X)","(X)","(X)","(X)","25535","1852","3.3","1.9","4.4","3.2","11.1","3.2","13.4","4.2","21.0","4.8","18.6","3.9","14.9","3.9","8.8","2.5","1.6","1.2","2.9","2.0","47537","4087","60429","5059","(X)","(X)","38.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","55355","5440","11.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10799","1448","16.5","6.1","19.4","7.6","18.5","6.2","11.8","4.3","5.6","12.7","5.6","3.9","2.9","4.1","3.7","0.4","0.7","0.0","1.4","20987","5456","31464","4852","(X)","(X)","(X)","(X)","25.5","(X)","12.7"
"310M100US43060","Shawnee, OK Micro Area","26333","878","9.3","1.7","6.8","1.5","12.6","1.9","12.1","2.2","17.0","2.5","19.2","2.7","2.0","7.9","1.4","1.7","0.9","1.8","1.0","42440","2104","53615","2808","30.4","(X)","(X)","(X)","(X)","(X)","18029","945","6.9","1.7","4.3","1.5","8.7","2.2","12.3","2.6","16.5","2.6","22.0","3.2","14.0","2.4","10.7","2.1","2.1","1.3","2.6","1.4","52267","4918","62577","4058","(X)","(X)","31.4","(X)","(X)","(X)","13862","874","2.4","1.2","3.3","1.5","6.6","1.7","12.8","2.9","17.0","3.2","23.8","3.5","15.8","2.6","12.9","2.6","2.8","1.6","2.6","1.4","58967","4145","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8304","761","17.8","4.4","12.4","3.6","20.9","5.0","12.7","3.6","5.3","12.2","3.7","4.1","2.9","1.1","1.1","0.8","1.0","0.0","1.1","24241","3561","31230","3061","(X)","(X)","(X)","(X)","26.7","(X)","18.0"
"310M100US43100","Sheboygan, WI Metro Area","46653","1138","6.4","1.7","4.7","1.5","9.6","2.0","11.7","2.4","15.8","2.3","22.2","2.2","1.7","11.1","1.9","2.4","0.7","2.1","0.7","51899","2455","62852","2687","24.2","(X)","(X)","(X)","(X)","(X)","30890","1344","5.2","2.1","2.6","1.3","4.5","1.7","8.4","2.5","13.9","2.8","26.0","3.5","18.9","2.4","14.8","2.6","3.1","1.0","2.6","1.1","65865","2910","74378","3584","(X)","(X)","20.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72072","3522","14.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15763","1360","9.7","3.1","9.5","3.4","21.7","5.1","17.1","4.3","5.0","14.2","3.2","3.5","1.3","3.3","1.8","0.9","0.9","1.1","1.0","30939","1753","38272","3165","(X)","(X)","(X)","(X)","29.1","(X)","19.1"
"310M100US43300","Sherman-Denison, TX Metro Area","47770","1337","6.4","1.6","8.2","1.7","11.0","2.1","12.4","2.1","14.7","2.3","18.7","2.7","2.7","9.3","1.9","3.3","1.4","2.8","1.1","47475","3983","60727","3310","41.3","(X)","(X)","(X)","(X)","(X)","32768","1699","4.6","1.7","4.2","1.5","8.8","2.5","10.7","2.5","13.5","2.9","21.0","3.5","16.3","3.4","12.5","2.8","4.6","2.1","4.0","1.6","59441","5162","71997","4776","(X)","(X)","44.5","(X)","(X)","(X)","23763","1658","2.4","1.8","1.8","1.1","7.2","2.5","7.8","2.3","13.9","3.2","23.3","3.9","17.7","4.0","15.6","3.8","5.1","2.6","5.1","2.2","67202","5425","13.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15002","1418","11.6","3.4","17.5","4.3","17.2","3.6","17.3","4.4","3.8","12.1","3.4","6.1","3.4","1.7","1.4","0.2","0.4","0.3","0.4","26403","2208","34050","3117","(X)","(X)","(X)","(X)","32.9","(X)","15.9"
"310M100US43320","Show Low, AZ Micro Area","35488","1479","15.1","2.1","7.5","1.5","15.5","2.6","12.9","2.7","14.6","2.9","19.0","2.8","2.0","4.6","1.5","1.1","0.7","1.6","0.9","34298","2567","44761","3356","36.2","(X)","(X)","(X)","(X)","(X)","26057","1616","10.7","2.2","5.8","1.5","15.7","2.9","13.0","2.8","16.7","3.8","19.1","3.0","10.2","2.7","5.2","1.9","1.4","0.9","2.2","1.3","39828","2887","49980","4334","(X)","(X)","40.7","(X)","(X)","(X)","16650","1288","3.2","1.3","4.4","1.9","14.4","3.8","13.3","3.8","15.6","3.9","21.9","3.8","14.6","3.9","7.1","2.9","2.2","1.3","3.4","2.0","48921","5600","8.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9431","1146","31.3","5.7","12.3","4.3","14.6","5.4","14.2","5.3","2.9","16.6","6.0","1.7","1.5","2.4","1.8","0.5","0.8","0.0","1.7","18566","4942","27805","3254","(X)","(X)","(X)","(X)","19.8","(X)","6.4"
"310M100US43340","Shreveport-Bossier City, LA Metro Area","153275","2584","8.4","1.1","6.9","1.0","12.8","1.5","12.2","1.3","14.5","1.3","16.9","1.6","1.2","12.3","1.4","3.1","0.8","3.1","0.6","44118","2384","62853","2857","31.7","(X)","(X)","(X)","(X)","(X)","101000","3512","6.5","1.0","5.1","1.2","9.7","1.5","11.1","1.4","13.9","1.5","18.0","2.1","12.1","1.8","15.6","2.1","3.9","1.1","4.2","0.8","54708","3001","73692","4366","(X)","(X)","32.2","(X)","(X)","(X)","61809","3385","0.8","0.5","1.0","0.7","5.0","1.2","8.4","1.6","13.1","2.0","21.2","2.6","15.9","2.3","22.2","2.8","5.5","1.5","6.8","1.3","75453","3893","10.0","95706","6425","(X)","(X)","(X)","(X)","(X)","(X)","52275","3230","14.5","2.5","11.1","1.9","19.3","3.4","13.9","2.4","2.2","14.0","2.6","5.4","1.6","4.8","1.7","1.3","0.9","0.7","0.4","28905","2731","39146","2871","(X)","(X)","(X)","(X)","29.2","(X)","14.9"
"310M100US43420","Sierra Vista-Douglas, AZ Micro Area","49983","1985","11.3","2.2","5.6","1.6","12.9","2.3","12.3","2.0","15.1","2.6","17.0","2.7","2.3","8.3","2.1","3.7","1.5","2.1","1.2","43252","4483","57372","4575","28.4","(X)","(X)","(X)","(X)","(X)","31657","2181","7.5","2.7","3.0","1.4","12.2","3.1","11.0","3.1","14.7","2.5","19.0","3.5","14.9","2.7","10.4","2.9","4.3","1.8","2.9","1.8","51182","3735","66415","5961","(X)","(X)","29.2","(X)","(X)","(X)","23483","2053","4.4","1.9","2.2","1.3","7.6","2.9","8.8","3.2","15.2","3.1","20.4","4.0","18.9","3.6","13.8","3.7","4.8","2.4","3.9","2.4","63493","6961","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18326","1970","18.5","4.4","10.4","3.4","15.7","4.3","13.8","3.4","4.5","13.1","4.1","5.1","2.5","4.3","3.0","2.9","2.4","0.9","1.0","27681","4008","40348","5742","(X)","(X)","(X)","(X)","25.4","(X)","15.5"
"310M100US43580","Sioux City, IA-NE-SD Metro Area","53573","1322","6.6","1.7","6.6","1.3","12.8","2.0","12.9","2.4","15.0","2.3","20.0","2.5","1.8","8.9","1.7","1.7","0.6","2.9","0.9","44879","3132","59147","3251","24.1","(X)","(X)","(X)","(X)","(X)","34662","1907","3.6","1.8","4.8","2.1","9.2","2.1","11.5","2.6","13.7","3.1","24.4","3.2","14.7","2.2","12.7","2.4","2.0","0.7","3.2","1.0","55842","2383","68613","4467","(X)","(X)","24.9","(X)","(X)","(X)","24828","1642","1.0","0.8","1.1","0.9","6.4","2.3","9.7","2.8","9.9","2.7","27.7","3.6","19.6","3.1","17.1","3.1","2.9","1.0","4.5","1.5","68814","3569","12.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18911","1811","14.6","4.2","11.1","2.4","20.3","4.5","15.4","4.2","3.3","10.5","3.0","7.6","2.7","1.6","1.2","0.9","1.1","2.2","2.1","27035","4241","39390","5487","(X)","(X)","(X)","(X)","21.4","(X)","15.6"
"310M100US43620","Sioux Falls, SD Metro Area","90466","1550","4.7","1.1","3.6","0.8","10.3","1.3","11.3","1.5","18.5","2.0","19.5","1.9","1.7","11.7","1.5","3.4","0.9","2.5","0.9","51745","2305","67455","2886","19.2","(X)","(X)","(X)","(X)","(X)","59125","2044","3.7","1.1","1.1","0.5","7.3","1.5","8.2","1.6","16.1","2.2","19.7","2.1","19.3","2.5","15.9","2.0","5.1","1.3","3.6","1.3","67501","4384","80290","4208","(X)","(X)","19.0","(X)","(X)","(X)","44234","1968","1.0","0.6","0.4","0.3","4.0","1.4","5.4","1.6","12.8","1.8","21.2","2.3","23.3","2.9","20.4","2.5","6.6","1.7","4.8","1.8","80321","2605","14.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31341","2098","8.7","2.5","9.0","2.1","17.4","3.2","16.8","3.0","4.1","18.1","3.8","4.2","1.5","2.9","1.5","0.2","0.2","0.4","0.4","33246","4013","40345","3666","(X)","(X)","(X)","(X)","19.1","(X)","22.4"
"310M100US43740","Somerset, PA Micro Area","30048","969","6.4","1.3","6.5","1.7","12.9","1.7","12.3","2.0","15.7","1.8","21.9","2.7","2.2","8.7","1.8","1.0","0.4","2.2","1.4","46263","3504","57152","3592","22.6","(X)","(X)","(X)","(X)","(X)","21076","1063","2.0","0.7","3.3","1.3","9.9","2.0","9.9","1.9","16.6","2.6","25.8","3.4","16.6","3.0","11.5","2.4","1.4","0.6","3.0","2.0","56322","4580","67620","4751","(X)","(X)","22.3","(X)","(X)","(X)","17874","983","0.9","0.7","1.6","0.7","7.2","1.8","8.9","1.8","16.8","2.7","27.9","3.9","18.2","3.4","13.3","2.9","1.7","0.7","3.5","2.4","61725","2979","12.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8972","708","17.0","4.1","14.8","4.2","22.7","4.3","17.0","4.4","3.5","12.8","4.5","1.2","0.9","1.8","1.2","0.0","1.2","0.3","0.4","22081","2791","31069","3646","(X)","(X)","(X)","(X)","21.8","(X)","12.4"
"310M100US43780","South Bend-Mishawaka, IN-MI Metro Area","121241","2104","7.8","1.0","5.7","0.8","13.3","1.2","12.8","1.3","16.1","1.4","19.6","1.6","0.9","10.1","1.2","1.5","0.4","2.7","0.6","44769","1577","58642","2121","29.5","(X)","(X)","(X)","(X)","(X)","79124","2702","5.5","1.1","2.3","0.7","10.3","1.5","11.1","1.7","15.8","1.6","21.9","2.2","13.2","1.3","14.0","1.8","2.2","0.6","3.7","0.9","54402","2323","69406","2984","(X)","(X)","29.3","(X)","(X)","(X)","59194","2574","1.7","0.7","1.2","0.5","6.0","1.1","10.3","2.0","16.0","1.7","23.2","2.5","16.3","1.7","17.7","2.2","2.7","0.8","4.8","1.2","64378","2881","10.5","80544","3693","(X)","(X)","(X)","(X)","(X)","(X)","42117","2422","13.8","2.4","12.0","2.1","20.6","2.7","14.8","2.3","2.1","14.8","2.5","4.3","1.1","1.8","0.9","0.2","0.3","0.8","0.5","27373","2011","35993","2674","(X)","(X)","(X)","(X)","27.7","(X)","16.8"
"310M100US43860","Southern Pines-Pinehurst, NC Micro Area","37060","1753","9.1","2.4","5.0","2.0","12.1","2.4","10.5","2.4","13.4","2.7","17.1","3.1","2.9","12.1","2.8","3.9","1.4","4.2","1.7","49763","4788","68779","5466","34.0","(X)","(X)","(X)","(X)","(X)","23977","1855","8.6","2.9","2.2","2.1","7.4","2.9","7.7","2.7","12.3","3.4","19.5","4.2","14.1","3.8","16.7","3.7","5.3","2.0","6.3","2.6","62889","7528","84129","8419","(X)","(X)","33.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75016","7397","12.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13083","1660","13.3","3.8","7.7","3.6","20.6","5.5","15.9","5.4","4.5","13.3","5.2","10.0","3.4","2.9","2.0","1.3","1.6","0.2","0.4","30477","3351","39831","3889","(X)","(X)","(X)","(X)","35.0","(X)","14.7"
"310M100US43900","Spartanburg, SC Metro Area","108569","2087","9.7","1.4","7.1","1.1","13.7","1.5","12.5","1.6","15.9","1.8","18.0","2.1","1.4","9.6","1.4","1.4","0.4","1.4","0.5","40879","1949","51901","1834","28.6","(X)","(X)","(X)","(X)","(X)","74543","2462","5.5","1.1","4.9","1.4","12.8","2.1","12.6","2.0","15.4","2.1","19.6","2.5","13.3","2.0","12.0","1.8","1.9","0.6","2.0","0.8","48522","3664","59569","2333","(X)","(X)","28.0","(X)","(X)","(X)","51087","2245","2.4","0.9","1.8","0.9","7.7","1.9","10.3","2.1","16.4","2.5","23.3","3.0","15.7","2.5","16.9","2.4","2.5","0.9","2.9","1.2","61718","3664","10.6","71395","3151","(X)","(X)","(X)","(X)","(X)","(X)","34026","2394","19.7","3.6","12.5","2.4","17.8","2.9","12.6","2.8","3.5","13.6","2.8","5.1","1.7","2.6","1.4","0.3","0.3","0.1","0.2","25010","2756","32593","2018","(X)","(X)","(X)","(X)","29.1","(X)","15.7"
"310M100US44060","Spokane, WA Metro Area","189004","2168","8.4","0.9","6.4","1.0","11.5","1.1","11.1","1.1","15.2","1.4","18.6","1.4","1.2","11.0","1.1","2.5","0.5","2.7","0.5","47624","1629","61352","2033","25.3","(X)","(X)","(X)","(X)","(X)","118216","3283","5.2","1.1","4.0","1.1","7.0","1.2","9.0","1.4","14.9","1.7","20.9","1.8","16.2","1.6","15.5","1.5","3.3","0.7","4.0","0.8","61247","2129","74788","3282","(X)","(X)","25.4","(X)","(X)","(X)","90090","3439","1.7","0.7","2.2","0.9","4.6","1.0","7.2","1.4","14.7","1.8","22.9","2.1","18.2","2.0","19.3","1.9","4.2","0.9","5.1","1.0","71183","2244","12.5","85128","3362","(X)","(X)","(X)","(X)","(X)","(X)","70788","2864","15.4","1.9","11.6","2.0","19.6","2.1","15.6","1.9","2.1","14.0","2.2","4.6","1.3","2.8","1.1","0.8","0.5","0.5","0.4","27112","1801","35747","2146","(X)","(X)","(X)","(X)","24.2","(X)","15.1"
"310M100US44100","Springfield, IL Metro Area","87490","1567","6.7","1.3","5.6","1.2","9.2","1.2","10.5","1.5","13.4","1.7","19.6","1.8","1.5","13.5","1.5","5.0","1.1","3.1","0.7","55621","2608","69098","2415","32.8","(X)","(X)","(X)","(X)","(X)","53548","2062","5.3","1.6","2.5","0.9","6.3","1.4","6.7","1.5","11.5","2.0","21.5","2.6","15.9","2.1","18.8","2.3","6.8","1.7","4.8","1.1","70776","3459","84070","3569","(X)","(X)","32.6","(X)","(X)","(X)","39047","1726","1.4","1.1","1.6","0.9","2.5","1.1","4.4","1.1","10.3","2.2","22.8","2.9","17.4","2.1","24.3","3.1","8.7","2.2","6.6","1.5","83326","4192","13.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33942","1942","10.4","2.2","10.5","2.8","14.5","2.5","16.0","3.0","2.9","15.8","2.4","9.6","2.4","4.6","1.2","2.3","1.3","0.5","0.4","33849","2796","44271","2655","(X)","(X)","(X)","(X)","31.7","(X)","15.9"
"310M100US44140","Springfield, MA Metro Area","263453","2829","8.8","0.8","6.8","0.8","10.9","0.8","9.2","0.9","12.7","1.0","18.0","1.0","0.9","13.0","0.9","4.3","0.5","3.8","0.6","51531","1323","67636","1882","27.4","(X)","(X)","(X)","(X)","(X)","164992","3536","5.9","0.9","4.0","0.8","8.0","0.9","8.5","1.0","12.2","1.2","18.5","1.3","14.8","1.2","17.0","1.2","5.8","0.7","5.3","0.8","64359","2548","80459","2480","(X)","(X)","27.8","(X)","(X)","(X)","111991","3482","1.2","0.4","0.9","0.4","5.8","1.1","6.0","1.1","11.3","1.3","18.3","1.6","18.2","1.6","23.2","1.7","8.0","1.1","7.2","1.2","83793","2216","12.4","97662","3193","(X)","(X)","(X)","(X)","(X)","(X)","98461","3790","15.0","1.7","12.1","1.7","15.8","1.5","10.8","1.3","1.6","17.4","1.6","7.1","1.1","5.2","1.1","1.1","0.4","1.2","0.5","31307","1244","42675","1788","(X)","(X)","(X)","(X)","25.3","(X)","14.2"
"310M100US44180","Springfield, MO Metro Area","176987","3102","8.1","0.9","6.8","0.9","13.4","1.2","13.1","1.5","16.4","1.5","20.2","1.6","1.1","8.4","1.0","1.8","0.5","1.7","0.4","42263","1562","54763","2007","26.0","(X)","(X)","(X)","(X)","(X)","112109","3814","5.8","1.1","3.1","0.7","9.8","1.4","10.3","1.4","17.1","1.9","24.9","2.4","13.1","1.4","11.0","1.3","2.7","0.7","2.2","0.6","53130","1721","64650","2444","(X)","(X)","25.7","(X)","(X)","(X)","85059","3371","2.2","0.8","1.3","0.4","6.8","1.2","8.4","1.3","16.7","2.0","28.6","2.6","16.3","1.9","13.6","1.6","3.4","0.9","2.8","0.8","62028","2174","10.3","74462","3093","(X)","(X)","(X)","(X)","(X)","(X)","64878","3777","13.4","2.0","13.6","1.8","20.8","2.1","17.7","3.0","2.2","11.3","2.1","5.5","1.7","3.3","1.3","0.1","0.2","0.6","0.6","26271","1831","36298","4433","(X)","(X)","(X)","(X)","25.0","(X)","13.7"
"310M100US44220","Springfield, OH Metro Area","54288","1203","9.3","1.8","7.1","1.5","15.3","2.0","13.0","2.0","17.1","2.0","16.9","2.1","1.2","9.1","1.7","1.6","0.6","0.8","0.4","39178","2737","51415","2641","27.2","(X)","(X)","(X)","(X)","(X)","34057","1787","7.2","1.8","4.0","1.5","8.9","2.1","10.6","2.0","18.3","2.3","22.1","3.2","13.2","1.9","12.3","2.4","2.4","0.9","1.1","0.6","51164","3191","62139","3294","(X)","(X)","27.8","(X)","(X)","(X)","24262","1426","1.7","0.9","1.4","0.8","5.7","2.2","10.6","2.3","17.4","2.6","25.4","4.0","17.2","2.5","15.9","3.2","3.0","1.2","1.6","0.9","63184","3738","9.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20231","1785","14.6","3.4","13.4","3.3","25.3","4.2","16.8","3.4","3.3","7.5","2.5","3.5","1.8","3.7","2.1","0.4","0.5","0.2","0.4","24056","1420","31969","3022","(X)","(X)","(X)","(X)","25.1","(X)","14.6"
"310M100US44300","State College, PA Metro Area","56980","1533","10.7","2.3","4.7","1.1","11.6","1.7","11.3","2.5","10.9","2.0","18.3","2.2","2.0","13.1","2.0","3.4","0.8","4.6","1.1","50809","3222","68963","4481","30.6","(X)","(X)","(X)","(X)","(X)","33643","1583","4.0","1.7","1.9","1.1","6.1","1.8","10.5","2.8","11.3","2.3","20.7","3.1","15.1","2.6","18.2","3.2","5.2","1.4","7.1","1.9","67776","5128","89624","7699","(X)","(X)","27.0","(X)","(X)","(X)","27172","1723","0.7","0.6","1.1","0.9","4.8","1.9","8.8","2.4","9.9","2.5","20.8","3.5","16.9","3.0","21.7","3.9","6.4","1.8","8.8","2.3","79799","5575","11.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23337","1641","22.2","5.5","8.0","2.3","19.3","3.6","13.5","4.1","3.3","13.9","3.6","5.5","2.8","5.3","2.0","0.7","0.7","0.9","0.9","25198","2684","37175","4069","(X)","(X)","(X)","(X)","35.0","(X)","10.6"
