"","MSA","year","FIRM","ESTB","naics_code","naics_descr"
"3016",35980,2013,4930,5698,"--","Total"
"3017",35980,2013,13,13,"11","Agriculture, Forestry, Fishing and Hunting"
"3018",35980,2013,4,4,"114","Fishing, Hunting and Trapping"
"3019",35980,2013,9,9,"115","Support Activities for Agriculture and Forestry"
"3020",35980,2013,6,6,"21","Mining, Quarrying, and Oil and Gas Extraction"
"3021",35980,2013,1,1,"211","Oil and Gas Extraction"
"3022",35980,2013,5,5,"212","Mining (except Oil and Gas)"
"3023",35980,2013,8,11,"22","Utilities"
"3024",35980,2013,8,11,"221","Utilities"
"3025",35980,2013,524,524,"23","Construction"
"3026",35980,2013,132,132,"236","Construction of Buildings"
"3027",35980,2013,28,28,"237","Heavy and Civil Engineering Construction"
"3028",35980,2013,364,364,"238","Specialty Trade Contractors"
"3029",35980,2013,170,172,"31-33","Manufacturing"
"3030",35980,2013,16,16,"311","Food Manufacturing"
"3031",35980,2013,5,5,"312","Beverage and Tobacco Product Manufacturing"
"3032",35980,2013,4,4,"313","Textile Mills"
"3033",35980,2013,8,8,"314","Textile Product Mills"
"3034",35980,2013,1,1,"315","Apparel Manufacturing"
"3035",35980,2013,5,5,"321","Wood Product Manufacturing"
"3036",35980,2013,5,5,"322","Paper Manufacturing"
"3037",35980,2013,17,17,"323","Printing and Related Support Activities"
"3038",35980,2013,3,3,"324","Petroleum and Coal Products Manufacturing"
"3039",35980,2013,8,8,"325","Chemical Manufacturing"
"3040",35980,2013,6,6,"326","Plastics and Rubber Products Manufacturing"
"3041",35980,2013,7,7,"327","Nonmetallic Mineral Product Manufacturing"
"3042",35980,2013,4,4,"331","Primary Metal Manufacturing"
"3043",35980,2013,22,22,"332","Fabricated Metal Product Manufacturing"
"3044",35980,2013,15,16,"333","Machinery Manufacturing"
"3045",35980,2013,3,3,"334","Computer and Electronic Product Manufacturing"
"3046",35980,2013,5,5,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"3047",35980,2013,10,10,"336","Transportation Equipment Manufacturing"
"3048",35980,2013,12,12,"337","Furniture and Related Product Manufacturing"
"3049",35980,2013,15,15,"339","Miscellaneous Manufacturing"
"3050",35980,2013,169,177,"42","Wholesale Trade"
"3051",35980,2013,95,102,"423","Merchant Wholesalers, Durable Goods"
"3052",35980,2013,54,55,"424","Merchant Wholesalers, Nondurable Goods"
"3053",35980,2013,20,20,"425","Wholesale Electronic Markets and Agents and Brokers"
"3054",35980,2013,830,1016,"44-45","Retail Trade"
"3055",35980,2013,98,108,"441","Motor Vehicle and Parts Dealers"
"3056",35980,2013,40,49,"442","Furniture and Home Furnishings Stores"
"3057",35980,2013,34,44,"443","Electronics and Appliance Stores"
"3058",35980,2013,61,77,"444","Building Material and Garden Equipment and Supplies Dealers"
"3059",35980,2013,146,161,"445","Food and Beverage Stores"
"3060",35980,2013,44,78,"446","Health and Personal Care Stores"
"3061",35980,2013,83,103,"447","Gasoline Stations"
"3062",35980,2013,115,142,"448","Clothing and Clothing Accessories Stores"
"3063",35980,2013,50,56,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"3064",35980,2013,19,38,"452","General Merchandise Stores"
"3065",35980,2013,91,101,"453","Miscellaneous Store Retailers"
"3066",35980,2013,59,59,"454","Nonstore Retailers"
"3067",35980,2013,79,95,"48-49","Transportation and Warehousing"
"3068",35980,2013,4,4,"483","Water Transportation"
"3069",35980,2013,31,31,"484","Truck Transportation"
"3070",35980,2013,13,26,"485","Transit and Ground Passenger Transportation"
"3071",35980,2013,8,8,"487","Scenic and Sightseeing Transportation"
"3072",35980,2013,17,17,"488","Support Activities for Transportation"
"3073",35980,2013,2,3,"492","Couriers and Messengers"
"3074",35980,2013,5,6,"493","Warehousing and Storage"
"3075",35980,2013,60,92,"51","Information"
"3076",35980,2013,12,12,"511","Publishing Industries (except Internet)"
"3077",35980,2013,8,9,"512","Motion Picture and Sound Recording Industries"
"3078",35980,2013,6,7,"515","Broadcasting (except Internet)"
"3079",35980,2013,11,41,"517","Telecommunications"
"3080",35980,2013,9,9,"518","Data Processing, Hosting, and Related Services"
"3081",35980,2013,14,14,"519","Other Information Services"
"3082",35980,2013,158,273,"52","Finance and Insurance"
"3083",35980,2013,46,144,"522","Credit Intermediation and Related Activities"
"3084",35980,2013,43,55,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"3085",35980,2013,70,73,"524","Insurance Carriers and Related Activities"
"3086",35980,2013,1,1,"525","Funds, Trusts, and Other Financial Vehicles"
"3087",35980,2013,166,200,"53","Real Estate and Rental and Leasing"
"3088",35980,2013,138,161,"531","Real Estate"
"3089",35980,2013,26,37,"532","Rental and Leasing Services"
"3090",35980,2013,2,2,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"3091",35980,2013,515,545,"54","Professional, Scientific, and Technical Services"
"3092",35980,2013,515,545,"541","Professional, Scientific, and Technical Services"
"3093",35980,2013,17,18,"55","Management of Companies and Enterprises"
"3094",35980,2013,17,18,"551","Management of Companies and Enterprises"
"3095",35980,2013,281,299,"56","Administrative and Support and Waste Management and Remediation Services"
"3096",35980,2013,258,276,"561","Administrative and Support Services"
"3097",35980,2013,23,23,"562","Waste Management and Remediation Services"
"3098",35980,2013,87,87,"61","Educational Services"
"3099",35980,2013,87,87,"611","Educational Services"
"3100",35980,2013,545,729,"62","Health Care and Social Assistance"
"3101",35980,2013,384,455,"621","Ambulatory Health Care Services"
"3102",35980,2013,2,2,"622","Hospitals"
"3103",35980,2013,47,123,"623","Nursing and Residential Care Facilities"
"3104",35980,2013,127,149,"624","Social Assistance"
"3105",35980,2013,126,127,"71","Arts, Entertainment, and Recreation"
"3106",35980,2013,20,20,"711","Performing Arts, Spectator Sports, and Related Industries"
"3107",35980,2013,14,14,"712","Museums, Historical Sites, and Similar Institutions"
"3108",35980,2013,92,93,"713","Amusement, Gambling, and Recreation Industries"
"3109",35980,2013,637,697,"72","Accommodation and Food Services"
"3110",35980,2013,80,82,"721","Accommodation"
"3111",35980,2013,557,615,"722","Food Services and Drinking Places"
"3112",35980,2013,584,611,"81","Other Services (except Public Administration)"
"3113",35980,2013,137,141,"811","Repair and Maintenance"
"3114",35980,2013,196,219,"812","Personal and Laundry Services"
"3115",35980,2013,251,251,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"3116",35980,2013,6,6,"99","Industries not classified"
"3117",45860,2013,4356,4782,"--","Total"
"3118",45860,2013,17,17,"11","Agriculture, Forestry, Fishing and Hunting"
"3119",45860,2013,6,6,"113","Forestry and Logging"
"3120",45860,2013,1,1,"114","Fishing, Hunting and Trapping"
"3121",45860,2013,10,10,"115","Support Activities for Agriculture and Forestry"
"3122",45860,2013,11,16,"21","Mining, Quarrying, and Oil and Gas Extraction"
"3123",45860,2013,1,1,"211","Oil and Gas Extraction"
"3124",45860,2013,9,14,"212","Mining (except Oil and Gas)"
"3125",45860,2013,1,1,"213","Support Activities for Mining"
"3126",45860,2013,6,9,"22","Utilities"
"3127",45860,2013,6,9,"221","Utilities"
"3128",45860,2013,654,654,"23","Construction"
"3129",45860,2013,145,145,"236","Construction of Buildings"
"3130",45860,2013,37,37,"237","Heavy and Civil Engineering Construction"
"3131",45860,2013,472,472,"238","Specialty Trade Contractors"
"3132",45860,2013,355,360,"31-33","Manufacturing"
"3133",45860,2013,18,18,"311","Food Manufacturing"
"3134",45860,2013,4,4,"312","Beverage and Tobacco Product Manufacturing"
"3135",45860,2013,3,3,"313","Textile Mills"
"3136",45860,2013,8,8,"314","Textile Product Mills"
"3137",45860,2013,13,13,"321","Wood Product Manufacturing"
"3138",45860,2013,1,1,"322","Paper Manufacturing"
"3139",45860,2013,23,23,"323","Printing and Related Support Activities"
"3140",45860,2013,2,3,"324","Petroleum and Coal Products Manufacturing"
"3141",45860,2013,6,7,"325","Chemical Manufacturing"
"3142",45860,2013,16,17,"326","Plastics and Rubber Products Manufacturing"
"3143",45860,2013,13,13,"327","Nonmetallic Mineral Product Manufacturing"
"3144",45860,2013,4,4,"331","Primary Metal Manufacturing"
"3145",45860,2013,121,121,"332","Fabricated Metal Product Manufacturing"
"3146",45860,2013,40,40,"333","Machinery Manufacturing"
"3147",45860,2013,18,18,"334","Computer and Electronic Product Manufacturing"
"3148",45860,2013,15,16,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"3149",45860,2013,20,20,"336","Transportation Equipment Manufacturing"
"3150",45860,2013,16,16,"337","Furniture and Related Product Manufacturing"
"3151",45860,2013,15,15,"339","Miscellaneous Manufacturing"
"3152",45860,2013,183,187,"42","Wholesale Trade"
"3153",45860,2013,106,109,"423","Merchant Wholesalers, Durable Goods"
"3154",45860,2013,53,54,"424","Merchant Wholesalers, Nondurable Goods"
"3155",45860,2013,24,24,"425","Wholesale Electronic Markets and Agents and Brokers"
"3156",45860,2013,595,687,"44-45","Retail Trade"
"3157",45860,2013,74,81,"441","Motor Vehicle and Parts Dealers"
"3158",45860,2013,32,34,"442","Furniture and Home Furnishings Stores"
"3159",45860,2013,18,23,"443","Electronics and Appliance Stores"
"3160",45860,2013,79,85,"444","Building Material and Garden Equipment and Supplies Dealers"
"3161",45860,2013,106,118,"445","Food and Beverage Stores"
"3162",45860,2013,31,49,"446","Health and Personal Care Stores"
"3163",45860,2013,45,72,"447","Gasoline Stations"
"3164",45860,2013,36,39,"448","Clothing and Clothing Accessories Stores"
"3165",45860,2013,37,39,"451","Sporting Goods, Hobby, Musical Instrument, and Book Stores"
"3166",45860,2013,13,18,"452","General Merchandise Stores"
"3167",45860,2013,66,69,"453","Miscellaneous Store Retailers"
"3168",45860,2013,59,60,"454","Nonstore Retailers"
"3169",45860,2013,61,67,"48-49","Transportation and Warehousing"
"3170",45860,2013,31,31,"484","Truck Transportation"
"3171",45860,2013,14,20,"485","Transit and Ground Passenger Transportation"
"3172",45860,2013,1,1,"487","Scenic and Sightseeing Transportation"
"3173",45860,2013,10,10,"488","Support Activities for Transportation"
"3174",45860,2013,3,3,"492","Couriers and Messengers"
"3175",45860,2013,2,2,"493","Warehousing and Storage"
"3176",45860,2013,64,82,"51","Information"
"3177",45860,2013,14,16,"511","Publishing Industries (except Internet)"
"3178",45860,2013,15,15,"512","Motion Picture and Sound Recording Industries"
"3179",45860,2013,4,4,"515","Broadcasting (except Internet)"
"3180",45860,2013,4,20,"517","Telecommunications"
"3181",45860,2013,5,5,"518","Data Processing, Hosting, and Related Services"
"3182",45860,2013,22,22,"519","Other Information Services"
"3183",45860,2013,131,224,"52","Finance and Insurance"
"3184",45860,2013,34,110,"522","Credit Intermediation and Related Activities"
"3185",45860,2013,26,36,"523","Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
"3186",45860,2013,72,77,"524","Insurance Carriers and Related Activities"
"3187",45860,2013,1,1,"525","Funds, Trusts, and Other Financial Vehicles"
"3188",45860,2013,112,125,"53","Real Estate and Rental and Leasing"
"3189",45860,2013,96,107,"531","Real Estate"
"3190",45860,2013,15,17,"532","Rental and Leasing Services"
"3191",45860,2013,1,1,"533","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)"
"3192",45860,2013,364,370,"54","Professional, Scientific, and Technical Services"
"3193",45860,2013,364,370,"541","Professional, Scientific, and Technical Services"
"3194",45860,2013,13,15,"55","Management of Companies and Enterprises"
"3195",45860,2013,13,15,"551","Management of Companies and Enterprises"
"3196",45860,2013,329,336,"56","Administrative and Support and Waste Management and Remediation Services"
"3197",45860,2013,303,309,"561","Administrative and Support Services"
"3198",45860,2013,26,27,"562","Waste Management and Remediation Services"
"3199",45860,2013,72,72,"61","Educational Services"
"3200",45860,2013,72,72,"611","Educational Services"
"3201",45860,2013,410,513,"62","Health Care and Social Assistance"
"3202",45860,2013,279,337,"621","Ambulatory Health Care Services"
"3203",45860,2013,3,3,"622","Hospitals"
"3204",45860,2013,47,76,"623","Nursing and Residential Care Facilities"
"3205",45860,2013,90,97,"624","Social Assistance"
"3206",45860,2013,118,121,"71","Arts, Entertainment, and Recreation"
"3207",45860,2013,39,39,"711","Performing Arts, Spectator Sports, and Related Industries"
"3208",45860,2013,16,17,"712","Museums, Historical Sites, and Similar Institutions"
"3209",45860,2013,63,65,"713","Amusement, Gambling, and Recreation Industries"
"3210",45860,2013,381,412,"72","Accommodation and Food Services"
"3211",45860,2013,37,39,"721","Accommodation"
"3212",45860,2013,344,373,"722","Food Services and Drinking Places"
"3213",45860,2013,495,499,"81","Other Services (except Public Administration)"
"3214",45860,2013,151,154,"811","Repair and Maintenance"
"3215",45860,2013,141,142,"812","Personal and Laundry Services"
"3216",45860,2013,203,203,"813","Religious, Grantmaking, Civic, Professional, and Similar Organizations"
"3217",45860,2013,16,16,"99","Industries not classified"
"3218",49340,2013,16673,19727,"--","Total"
"3219",49340,2013,39,39,"11","Agriculture, Forestry, Fishing and Hunting"
"3220",49340,2013,14,14,"113","Forestry and Logging"
"3221",49340,2013,25,25,"115","Support Activities for Agriculture and Forestry"
"3222",49340,2013,18,23,"21","Mining, Quarrying, and Oil and Gas Extraction"
"3223",49340,2013,16,21,"212","Mining (except Oil and Gas)"
"3224",49340,2013,2,2,"213","Support Activities for Mining"
"3225",49340,2013,23,53,"22","Utilities"
"3226",49340,2013,23,53,"221","Utilities"
"3227",49340,2013,2153,2159,"23","Construction"
"3228",49340,2013,602,603,"236","Construction of Buildings"
"3229",49340,2013,108,111,"237","Heavy and Civil Engineering Construction"
"3230",49340,2013,1443,1445,"238","Specialty Trade Contractors"
"3231",49340,2013,1086,1123,"31-33","Manufacturing"
"3232",49340,2013,50,52,"311","Food Manufacturing"
"3233",49340,2013,14,14,"312","Beverage and Tobacco Product Manufacturing"
"3234",49340,2013,18,18,"313","Textile Mills"
"3235",49340,2013,18,18,"314","Textile Product Mills"
"3236",49340,2013,2,2,"315","Apparel Manufacturing"
"3237",49340,2013,3,3,"316","Leather and Allied Product Manufacturing"
"3238",49340,2013,38,38,"321","Wood Product Manufacturing"
"3239",49340,2013,31,32,"322","Paper Manufacturing"
"3240",49340,2013,73,75,"323","Printing and Related Support Activities"
"3241",49340,2013,14,15,"324","Petroleum and Coal Products Manufacturing"
"3242",49340,2013,55,58,"325","Chemical Manufacturing"
"3243",49340,2013,75,77,"326","Plastics and Rubber Products Manufacturing"
"3244",49340,2013,55,59,"327","Nonmetallic Mineral Product Manufacturing"
"3245",49340,2013,15,15,"331","Primary Metal Manufacturing"
"3246",49340,2013,233,234,"332","Fabricated Metal Product Manufacturing"
"3247",49340,2013,110,115,"333","Machinery Manufacturing"
"3248",49340,2013,67,68,"334","Computer and Electronic Product Manufacturing"
"3249",49340,2013,44,44,"335","Electrical Equipment, Appliance, and Component Manufacturing"
"3250",49340,2013,17,17,"336","Transportation Equipment Manufacturing"
"3251",49340,2013,59,61,"337","Furniture and Related Product Manufacturing"
"3252",49340,2013,108,108,"339","Miscellaneous Manufacturing"
"3253",49340,2013,908,982,"42","Wholesale Trade"
"3254",49340,2013,566,624,"423","Merchant Wholesalers, Durable Goods"
